obstime,tempr,ap,ws,wd,rh,blizzard
17-09-2016 07:00,-15.13,980.19,22.46,73.84,60.18,0
17-09-2016 08:00,-15.05,980.39,22.68,74.25,59.74,0
17-09-2016 09:00,-14.97,980.59,22.91,74.66,59.29,0
17-09-2016 10:00,-14.88,980.79,23.14,75.07,58.85,0
17-09-2016 11:00,-14.8,980.98,23.37,75.49,58.4,0
17-09-2016 12:00,-14.72,981.18,23.6,75.9,57.96,0
17-09-2016 13:00,-14.63,981.38,23.83,76.31,57.51,0
17-09-2016 14:00,-14.55,981.58,24.06,76.72,57.06,0
17-09-2016 15:00,-14.47,981.77,24.28,77.13,56.62,0
17-09-2016 16:00,-14.38,981.97,24.51,77.54,56.17,0
17-09-2016 17:00,-14.3,982.17,24.74,77.95,55.73,0
17-09-2016 18:00,-14.22,982.37,24.97,78.36,55.28,0
17-09-2016 19:00,-14.13,982.56,25.2,78.77,54.84,0
17-09-2016 20:00,-14.05,982.76,25.43,79.19,54.39,0
17-09-2016 21:00,-13.97,982.96,25.66,79.6,53.95,0
17-09-2016 22:00,-13.88,983.16,25.88,80.01,53.5,0
17-09-2016 23:00,-13.8,983.35,26.11,80.42,53.06,0
18-09-2016 00:00,-13.72,983.55,26.34,80.83,52.61,0
18-09-2016 01:00,-13.02,984.1,16.57,68.62,46.91,0
18-09-2016 02:00,-12.71,984.09,12.29,65.73,45.7,0
18-09-2016 03:00,-12.73,984.43,9.76,51.2,48.08,0
18-09-2016 04:00,-12.12,983.74,11.95,67.97,45.46,0
18-09-2016 05:00,-11.52,982.92,13.1,70.65,45.01,0
18-09-2016 06:00,-10.79,981.77,23.58,80.63,42,0
18-09-2016 07:00,-11.07,981.33,25.16,78.88,44.68,0
18-09-2016 08:00,-10.68,980.96,22.42,77.27,41.67,0
18-09-2016 09:00,-10.76,980.62,20.76,66.72,40.79,0
18-09-2016 10:00,-11.2,980.45,17,71.17,40.7,0
18-09-2016 11:00,-11.83,980.36,13.57,73.33,39.67,0
18-09-2016 12:00,-12.24,979.9,17.17,77.93,38.3,0
18-09-2016 13:00,-12.76,979.77,16.94,77.57,38.38,0
18-09-2016 14:00,-13.16,979.8,17.96,80.93,37.43,0
18-09-2016 15:00,-13.54,979.59,15.82,82.65,36.61,0
18-09-2016 16:00,-13.93,979.68,13.49,81.7,36.3,0
18-09-2016 17:00,-14.64,979.81,10.22,75.82,37.71,0
18-09-2016 18:00,-14.8,979.22,21.1,83.57,37.89,0
18-09-2016 19:00,-14.53,979.08,17.76,71.33,36.59,0
18-09-2016 20:00,-15.24,978.92,14.95,72.38,38.33,0
18-09-2016 21:00,-15.48,978.75,16.69,77.52,39.02,0
18-09-2016 22:00,-15.79,978.98,10.86,80.82,40.4,0
18-09-2016 23:00,-16.88,978.99,10.1,95.67,43.52,0
19-09-2016 00:00,-16.69,978.85,12.69,101.12,39.95,0
19-09-2016 01:00,-16.52,978.6,13.95,98.9,39.88,0
19-09-2016 02:00,-15.57,978.53,15.01,89.28,39.68,0
19-09-2016 03:00,-14.17,978.45,11.72,84.78,38.13,0
19-09-2016 04:00,-13.61,978.26,12.96,79.17,37.58,0
19-09-2016 05:00,-12.97,978.11,13.77,79.05,38.21,0
19-09-2016 06:00,-12.5,978.32,11.13,79.17,38.94,0
19-09-2016 07:00,-12.36,978.52,10.15,76.4,39.2,0
19-09-2016 08:00,-12.4,978.57,9.92,67.58,38.98,0
19-09-2016 09:00,-12.65,978.72,8.81,69.63,39.34,0
19-09-2016 10:00,-13.22,978.72,11.02,70.08,40.19,0
19-09-2016 11:00,-13.86,978.73,12.56,67.83,40.41,0
19-09-2016 12:00,-14.47,978.78,13.85,72.97,40.13,0
19-09-2016 13:00,-14.76,978.73,16.37,81.73,37.15,0
19-09-2016 14:00,-14.95,978.92,17.68,81.5,36.1,0
19-09-2016 15:00,-15.23,978.95,17.51,81.15,35.42,0
19-09-2016 16:00,-15.13,978.76,16.98,74.12,33.57,0
19-09-2016 17:00,-15.64,978.52,14.98,73.17,34.21,0
19-09-2016 18:00,-16.41,978.2,12.64,77.35,36.32,0
19-09-2016 19:00,-17.1,978.04,15.54,88.28,36.82,0
19-09-2016 20:00,-17.42,977.58,15.77,88.92,36.25,0
19-09-2016 21:00,-17.42,977.1,15.2,84.4,35.29,0
19-09-2016 22:00,-17.68,976.81,13.62,86.65,35.7,0
19-09-2016 23:00,-17.82,976.6,11.18,84.75,35.14,0
20-09-2016 00:00,-18.38,976.27,8.01,70.95,36.59,0
20-09-2016 01:00,-18.24,975.91,9.16,75.72,36.25,0
20-09-2016 02:00,-17.68,975.44,8.07,70.95,35.09,0
20-09-2016 03:00,-17.5,974.97,8.22,72.73,36.28,0
20-09-2016 04:00,-16.78,974.33,5.31,86.23,35.1,0
20-09-2016 05:00,-16.85,973.72,5.66,41.47,36.37,0
20-09-2016 06:00,-15.92,973.41,2.68,118.17,33.79,0
20-09-2016 07:00,-14.86,973.11,1.47,217,30.9,0
20-09-2016 08:00,-16.28,972.87,3.18,173.75,32.99,0
20-09-2016 09:00,-16,972.7,2,174.8,35.91,0
20-09-2016 10:00,-15.62,972.72,1.14,234.23,36.56,0
20-09-2016 11:00,-16.88,972.95,1.58,163.33,41.93,0
20-09-2016 12:00,-18.27,972.98,4.07,111.3,44.54,0
20-09-2016 13:00,-18.78,972.94,3.94,74.52,40.88,0
20-09-2016 14:00,-19.15,973.3,7.26,85.25,38.06,0
20-09-2016 15:00,-19.45,973.44,9.56,89.75,36.13,0
20-09-2016 16:00,-19.32,973.84,10.1,80.1,35.15,0
20-09-2016 17:00,-19.39,974.15,10.77,86.22,34.22,0
20-09-2016 18:00,-19.66,974.85,9.18,80.15,33.8,0
20-09-2016 19:00,-20.04,975.2,11.87,87.73,34.59,0
20-09-2016 20:00,-20.43,975.7,11.06,88.02,35.91,0
20-09-2016 21:00,-21.27,976.05,13.9,92.07,36.97,0
20-09-2016 22:00,-21.03,976.56,12.44,90.85,35.89,0
20-09-2016 23:00,-21.65,977.16,13.05,95.98,36.53,0
21-09-2016 00:00,-21.4,977.42,14.99,90.1,35.65,0
21-09-2016 01:00,-21.12,977.71,12.58,90.15,36.29,0
21-09-2016 02:00,-20.72,978.06,12.15,96.67,36.48,0
21-09-2016 03:00,-19.85,978.39,7.43,85.63,34.17,0
21-09-2016 04:00,-18.72,979.33,3,46.85,32.84,0
21-09-2016 05:00,-18.64,979.24,4.84,74.55,32.06,0
21-09-2016 06:00,-18.52,979.11,5.96,73.97,36.48,0
21-09-2016 07:00,-18.7,979.36,6.14,32.87,40.12,0
21-09-2016 08:00,-18.2,979.63,2.5,67,35.76,0
21-09-2016 09:00,-17.58,979.61,1.44,101.1,33.4,0
21-09-2016 10:00,-16.8,979.59,0.44,256.17,34.34,0
21-09-2016 11:00,-18.57,979.48,3.26,229.93,39.3,0
21-09-2016 12:00,-19.5,979.3,5.2,196.38,39.7,0
21-09-2016 13:00,-21.31,979.25,3.37,166.9,41.19,0
21-09-2016 14:00,-21.28,979.16,7.06,97.6,38.02,0
21-09-2016 15:00,-21.26,979.16,8.86,93.68,35.86,0
21-09-2016 16:00,-21.09,979.11,9.29,97.52,35.79,0
21-09-2016 17:00,-21.18,979.12,9.41,95.92,33.71,0
21-09-2016 18:00,-21.75,979.06,9.33,98.28,35.52,0
21-09-2016 19:00,-22.11,979.09,7.9,96.68,35.52,0
21-09-2016 20:00,-22.13,978.89,9.61,94.8,35.83,0
21-09-2016 21:00,-22.67,978.8,8.73,102.58,38.12,0
21-09-2016 22:00,-22.08,978.76,10.26,110.75,34.69,0
21-09-2016 23:00,-22.23,978.77,8.8,105.33,34.1,0
22-09-2016 00:00,-22.41,978.78,7.54,103.37,34.06,0
22-09-2016 01:00,-22.02,978.59,8.57,101.42,32.06,0
22-09-2016 02:00,-22.24,978.54,6.5,93.55,36.2,0
22-09-2016 03:00,-21.34,978.65,3.54,116.2,34.12,0
22-09-2016 04:00,-21.25,978.94,5,91.3,36.78,0
22-09-2016 05:00,-20.35,979.02,4.18,61.37,36.24,0
22-09-2016 06:00,-19.49,979.05,2.7,71.8,36.24,0
22-09-2016 07:00,-19.27,979.28,2.59,270.95,35.62,0
22-09-2016 08:00,-20.42,979.49,5.94,193.73,38.19,0
22-09-2016 09:00,-19.74,979.6,4.41,197.33,36.3,0
22-09-2016 10:00,-19.97,979.85,7.28,198.35,39.34,0
22-09-2016 11:00,-20.23,980.16,8.1,196.22,41.66,0
22-09-2016 12:00,-20.34,980.62,5.88,168.78,42.27,0
22-09-2016 13:00,-20.96,981.37,3.94,131.02,42.03,0
22-09-2016 14:00,-21,981.98,3.7,101.1,43.73,0
22-09-2016 15:00,-20.26,982.49,8.36,74.92,37.71,0
22-09-2016 16:00,-20.92,983.2,7.2,72.08,37.51,0
22-09-2016 17:00,-21.15,983.88,9.57,67.88,40.04,0
22-09-2016 18:00,-20.84,984.68,8.93,73.67,39.3,0
22-09-2016 19:00,-20.99,985.56,5.36,81.18,37.61,0
22-09-2016 20:00,-20.71,986.01,14.3,85.62,36.78,0
22-09-2016 21:00,-21.47,986.74,14.34,90.57,38.54,0
22-09-2016 22:00,-21.67,987.38,16.94,88.85,37.54,0
22-09-2016 23:00,-22.13,988.06,15.06,89.15,37.85,0
23-09-2016 00:00,-22.06,988.04,15,88.76,37.99,0
23-09-2016 01:00,-21.98,988.02,14.94,88.37,38.13,0
23-09-2016 02:00,-21.91,987.99,14.88,87.99,38.26,0
23-09-2016 03:00,-21.83,987.97,14.82,87.6,38.4,0
23-09-2016 04:00,-21.76,987.94,14.76,87.21,38.54,0
23-09-2016 05:00,-21.68,987.92,14.7,86.82,38.67,0
23-09-2016 06:00,-21.61,987.9,14.64,86.43,38.81,0
23-09-2016 07:00,-21.53,987.87,14.58,86.05,38.95,0
23-09-2016 08:00,-21.46,987.85,14.52,85.66,39.08,0
23-09-2016 09:00,-21.38,987.82,14.46,85.27,39.22,0
23-09-2016 10:00,-21.31,987.8,14.4,84.88,39.36,0
23-09-2016 11:00,-21.23,987.78,14.33,84.49,39.5,0
23-09-2016 12:00,-21.16,987.75,14.27,84.11,39.63,0
23-09-2016 13:00,-21.08,987.73,14.21,83.72,39.77,0
23-09-2016 14:00,-21.01,987.7,14.15,83.33,39.91,0
23-09-2016 15:00,-20.93,987.68,14.09,82.94,40.04,0
23-09-2016 16:00,-20.85,987.65,14.03,82.55,40.18,0
23-09-2016 17:00,-20.78,987.63,13.97,82.17,40.32,0
23-09-2016 18:00,-20.7,987.61,13.91,81.78,40.45,0
23-09-2016 19:00,-20.63,987.58,13.85,81.39,40.59,0
23-09-2016 20:00,-20.55,987.56,13.79,81,40.73,0
23-09-2016 21:00,-20.48,987.53,13.73,80.61,40.86,0
23-09-2016 22:00,-20.4,987.51,13.67,80.22,41,0
23-09-2016 23:00,-20.33,987.49,13.61,79.84,41.14,0
24-09-2016 00:00,-20.25,987.46,13.55,79.45,41.27,0
24-09-2016 01:00,-20.18,987.44,13.49,79.06,41.41,0
24-09-2016 02:00,-20.1,987.41,13.43,78.67,41.55,0
24-09-2016 03:00,-20.03,987.39,13.37,78.28,41.68,0
24-09-2016 04:00,-19.95,987.36,13.31,77.9,41.82,0
24-09-2016 05:00,-19.88,987.34,13.25,77.51,41.96,0
24-09-2016 06:00,-19.8,987.32,13.19,77.12,42.09,0
24-09-2016 07:00,-19.73,987.29,13.13,76.73,42.23,0
24-09-2016 08:00,-19.65,987.27,13.07,76.34,42.37,0
24-09-2016 09:00,-19.58,987.24,13,75.96,42.51,0
24-09-2016 10:00,-19.5,987.22,12.94,75.57,42.64,0
24-09-2016 11:00,-19.43,987.2,12.88,75.18,42.78,0
24-09-2016 12:00,-19.35,987.17,12.82,74.79,42.92,0
24-09-2016 13:00,-19.27,987.15,12.76,74.4,43.05,0
24-09-2016 14:00,-19.2,987.12,12.7,74.02,43.19,0
24-09-2016 15:00,-19.12,987.1,12.64,73.63,43.33,0
24-09-2016 16:00,-19.05,987.07,12.58,73.24,43.46,0
24-09-2016 17:00,-18.97,987.05,12.52,72.85,43.6,0
24-09-2016 18:00,-18.9,987.03,12.46,72.46,43.74,0
24-09-2016 19:00,-18.82,987,12.4,72.08,43.87,0
24-09-2016 20:00,-18.75,986.98,12.34,71.69,44.01,0
24-09-2016 21:00,-18.67,986.95,12.28,71.3,44.15,0
24-09-2016 22:00,-18.6,986.93,12.22,70.91,44.28,0
24-09-2016 23:00,-18.52,986.91,12.16,70.52,44.42,0
25-09-2016 00:00,-18.45,986.88,12.1,70.14,44.56,0
25-09-2016 01:00,-17.92,986.92,13.59,59.88,43.6,0
25-09-2016 02:00,-17.47,986.91,14.26,58.58,40.48,0
25-09-2016 03:00,-17.53,986.81,15.2,60.57,41,0
25-09-2016 04:00,-17.12,986.86,16.21,53.2,45.78,0
25-09-2016 05:00,-17.32,987.18,11.75,36.28,49.68,0
25-09-2016 06:00,-17.3,987.38,8.4,45.97,50.2,0
25-09-2016 07:00,-17.44,987.5,5.83,83.95,53.28,0
25-09-2016 08:00,-18.56,987.69,3.98,306.2,59.95,0
25-09-2016 09:00,-19.04,987.79,3.12,128.87,61.32,0
25-09-2016 10:00,-19.33,987.96,3.64,44.8,65.44,0
25-09-2016 11:00,-19.765,988.08,2.87,166.485,64.615,
25-09-2016 12:00,-20.2,988.2,2.1,288.17,63.79,0
25-09-2016 13:00,-20.24,988.35,0.92,225.95,62.22,0
25-09-2016 14:00,-20.22,988.37,2.12,171.4,65.8,0
25-09-2016 15:00,-20.35,988.57,3.65,108.33,55.94,0
25-09-2016 16:00,-20.08,988.69,3.85,99.1,49.07,0
25-09-2016 17:00,-20.23,988.8,4.68,107.03,45.89,0
25-09-2016 18:00,-20.82,989.05,6.86,102.3,45.4,0
25-09-2016 19:00,-20.91,989.46,9.3,100.52,43.63,0
25-09-2016 20:00,-21.2,989.79,7.24,103.57,43.63,0
25-09-2016 21:00,-21.51,990.2,7.62,99.33,42.93,0
25-09-2016 22:00,-21.46,990.59,7.93,97.23,40.44,0
25-09-2016 23:00,-21.82,990.85,8.4,99.22,40.27,0
26-09-2016 00:00,-22.33,989.81,7.63,97.69,39.36,0
26-09-2016 01:00,-22.83,988.77,6.85,96.17,38.45,0
26-09-2016 02:00,-23.34,987.73,6.08,94.64,37.54,0
26-09-2016 03:00,-23.85,986.69,5.3,93.12,36.62,0
26-09-2016 04:00,-24.35,985.65,4.53,91.59,35.71,0
26-09-2016 05:00,-24.86,984.61,3.75,90.07,34.8,0
26-09-2016 06:00,-25.37,983.57,2.98,88.54,33.89,0
26-09-2016 07:00,-25.87,982.53,2.2,87.02,32.98,0
26-09-2016 08:00,-26.38,981.49,1.43,85.49,32.07,0
26-09-2016 09:00,-26.89,980.45,0.65,83.97,31.16,0
26-09-2016 10:00,-26.3425,981.5675,0.90125,84.65,31.353125,
26-09-2016 11:00,-25.795,982.685,1.1525,85.33,31.54625,
26-09-2016 12:00,-25.2475,983.8025,1.40375,86.01,31.739375,
26-09-2016 13:00,-24.7,984.92,1.655,86.69,31.9325,
26-09-2016 14:00,-24.1525,986.0375,1.90625,87.37,32.125625,
26-09-2016 15:00,-23.605,987.155,2.1575,88.05,32.31875,
26-09-2016 16:00,-23.0575,988.2725,2.40875,88.73,32.511875,
26-09-2016 17:00,-22.51,989.39,2.66,89.41,32.705,
26-09-2016 18:00,-21.9625,990.5075,2.91125,90.09,32.898125,
26-09-2016 19:00,-21.415,991.625,3.1625,90.77,33.09125,
26-09-2016 20:00,-20.8675,992.7425,3.41375,91.45,33.284375,
26-09-2016 21:00,-20.32,993.86,3.665,92.13,33.4775,
26-09-2016 22:00,-19.7725,994.9775,3.91625,92.81,33.670625,
26-09-2016 23:00,-19.225,996.095,4.1675,93.49,33.86375,
27-09-2016 00:00,-18.6775,997.2125,4.41875,94.17,34.056875,
27-09-2016 01:00,-18.13,998.33,4.67,94.85,34.25,0
27-09-2016 02:00,-17.57,998.16,3.29,88.65,34.65,0
27-09-2016 03:00,-16.6,997.97,2.95,117.25,32.89,0
27-09-2016 04:00,-15.89,997.74,1.78,217.05,31.56,0
27-09-2016 05:00,-15.62,997.64,4.09,211,31.78,0
27-09-2016 06:00,-15.52,997.06,7.63,198.53,33.17,0
27-09-2016 07:00,-15.42,996.79,7.54,196.27,35.47,0
27-09-2016 08:00,-15.28,995.6,8.62,202.32,37.41,0
27-09-2016 09:00,-14.82,994.77,8.74,196.3,37.06,0
27-09-2016 10:00,-14.11,993.84,6.32,197.7,37.63,0
27-09-2016 11:00,-13.88,993.08,3.74,176.73,38.81,0
27-09-2016 12:00,-14.15,992.71,3.42,88.58,42.52,0
27-09-2016 13:00,-14.46,992.34,4.49,72.75,44.24,0
27-09-2016 14:00,-14.68,991.9,4.82,77.28,44.95,0
27-09-2016 15:00,-13.54,991.2,6.81,95.58,40.7,0
27-09-2016 16:00,-13.16,990.48,2.88,112.62,38.94,0
27-09-2016 17:00,-12.87,989.67,4.88,89.38,41.95,0
27-09-2016 18:00,-11.3,988.89,5.38,94.68,38.47,0
27-09-2016 19:00,-10.73,988.19,3.56,110.1,38.13,0
27-09-2016 20:00,-10.07,987.42,10.08,79.38,39.94,0
27-09-2016 21:00,-9.49,986.87,10.13,70.62,39.94,0
27-09-2016 22:00,-8.62,986.28,13.68,80.92,37.37,0
27-09-2016 23:00,-8.64,985.83,16.75,85.37,39.8,0
28-09-2016 00:00,-8.25,985.32,17.2,84.95,40.55,0
28-09-2016 01:00,-7.9,984.72,17.37,86.42,40.13,0
28-09-2016 02:00,-6.95,984.23,15.43,82.97,36.94,0
28-09-2016 03:00,-6.66,984.04,13.55,82.17,37.67,0
28-09-2016 04:00,-5.98,983.74,13.68,83.3,36.34,0
28-09-2016 05:00,-5.73,983.21,15.69,84.32,38.92,0
28-09-2016 06:00,-5.04,982.89,13.84,80.5,36.78,0
28-09-2016 07:00,-5.04,982.44,15.37,81.42,37.98,0
28-09-2016 08:00,-5.59,981.7,20.54,80.82,41.27,0
28-09-2016 09:00,-5.53,981.06,23.73,83.62,40.48,0
28-09-2016 10:00,-5.43,980.73,24.89,80.53,40.84,0
28-09-2016 11:00,-5.71,980.37,28,81.77,41.98,0
28-09-2016 12:00,-6.23,980.26,28.58,83.42,44.33,0
28-09-2016 13:00,-6.64,980.1,29.15,81.83,45.37,0
28-09-2016 14:00,-7,980.19,28.42,82.03,46.69,0
28-09-2016 15:00,-7.44,980.24,28.31,84.17,47.28,0
28-09-2016 16:00,-7.69,980.58,27.24,84.67,45.56,0
28-09-2016 17:00,-8.12,981.23,25.68,85.02,44.61,0
28-09-2016 18:00,-8.08,981.73,23.21,88.27,42.17,0
28-09-2016 19:00,-8.25,982.05,26.93,85.85,39.13,0
28-09-2016 20:00,-8.42,982.42,24.57,83.5,37.4,0
28-09-2016 21:00,-8.82,982.5,26.31,80.63,36.34,0
28-09-2016 22:00,-9.15,982.96,23.48,83.52,34.56,0
28-09-2016 23:00,-9.38,983.56,20.71,84.72,34.21,0
29-09-2016 00:00,-9.55,983.63,20.05,86.19,35.81,0
29-09-2016 01:00,-9.14,983.94,17.5,86.65,34.52,0
29-09-2016 02:00,-9.14,984.09,20.96,85.62,35.11,0
29-09-2016 03:00,-8.03,984.3,15.31,83.53,33.03,0
29-09-2016 04:00,-7.59,984.59,16.52,83.03,34.53,0
29-09-2016 05:00,-7.09,984.68,16.17,79.33,34.87,0
29-09-2016 06:00,-6.74,984.88,12.14,75.45,37.14,0
29-09-2016 07:00,-6.36,985.05,9.96,71.05,38.66,0
29-09-2016 08:00,-6.38,984.9,10.39,112.73,38.13,0
29-09-2016 09:00,-6.46,985.08,2.79,119.25,41.94,0
29-09-2016 10:00,-6.71,985.09,4.72,73.6,40.38,0
29-09-2016 11:00,-7.55,985.03,9.51,75.03,38.81,0
29-09-2016 12:00,-7.82,985.21,13.02,77.27,36.38,0
29-09-2016 13:00,-8.29,985.59,13.64,81.12,36.47,0
29-09-2016 14:00,-8.85,986.19,14.31,81.42,36.44,0
29-09-2016 15:00,-9.28,986.59,15.6,79.68,36.5,0
29-09-2016 16:00,-9.5,987.1,15.01,82.75,37.17,0
29-09-2016 17:00,-10.05,987.6,17.16,84.07,38.01,0
29-09-2016 18:00,-10.69,988.29,16.5,85.67,38.83,0
29-09-2016 19:00,-11.3,988.94,16.11,87.1,40.06,0
29-09-2016 20:00,-11.65,989.48,16.7,86.98,39.65,0
29-09-2016 21:00,-11.79,989.94,15.93,87.72,40.36,0
29-09-2016 22:00,-11.9,990.42,15.29,88.72,39.83,0
29-09-2016 23:00,-12.22,990.8,14.99,89.35,40.19,0
30-09-2016 00:00,-12.52,990.09,14.58,89.02,39.74,0
30-09-2016 01:00,-12.83,989.38,14.17,88.69,39.28,0
30-09-2016 02:00,-13.14,988.68,13.76,88.35,38.83,0
30-09-2016 03:00,-13.45,987.97,13.35,88.02,38.38,0
30-09-2016 04:00,-13.76,987.26,12.94,87.69,37.93,0
30-09-2016 05:00,-14.07,986.56,12.53,87.36,37.48,0
30-09-2016 06:00,-14.37,985.85,12.12,87.03,37.03,0
30-09-2016 07:00,-14.68,985.14,11.71,86.69,36.57,0
30-09-2016 08:00,-14.99,984.44,11.3,86.36,36.12,0
30-09-2016 09:00,-15.3,983.73,10.89,86.03,35.67,0
30-09-2016 10:00,-15.61,983.02,10.48,85.7,35.22,0
30-09-2016 11:00,-15.92,982.32,10.07,85.37,34.77,0
30-09-2016 12:00,-16.22,981.61,9.66,85.03,34.31,0
30-09-2016 13:00,-16.53,980.9,9.25,84.7,33.86,0
30-09-2016 14:00,-16.84,980.2,8.84,84.37,33.41,0
30-09-2016 15:00,-17.15,979.49,8.43,84.04,32.96,0
30-09-2016 16:00,-17.46,978.79,8.01,83.71,32.51,0
30-09-2016 17:00,-17.76,978.08,7.6,83.37,32.05,0
30-09-2016 18:00,-18.07,977.37,7.19,83.04,31.6,0
30-09-2016 19:00,-18.38,976.67,6.78,82.71,31.15,0
30-09-2016 20:00,-18.69,975.96,6.37,82.38,30.7,0
30-09-2016 21:00,-19,975.25,5.96,82.05,30.25,0
30-09-2016 22:00,-19.31,974.55,5.55,81.71,29.8,0
30-09-2016 23:00,-19.61,973.84,5.14,81.38,29.34,0
01-10-2016 00:00,-19.92,973.13,4.73,81.05,28.89,0
01-10-2016 01:00,-20.23,972.43,4.32,80.72,28.44,0
01-10-2016 02:00,-20.54,971.72,3.91,80.39,27.99,0
01-10-2016 03:00,-20.85,971.01,3.5,80.05,27.54,0
01-10-2016 04:00,-21.16,970.31,3.09,79.72,27.08,0
01-10-2016 05:00,-21.46,969.6,2.68,79.39,26.63,0
01-10-2016 06:00,-21.77,968.89,2.27,79.06,26.18,0
01-10-2016 07:00,-22.08,968.19,1.86,78.73,25.73,0
01-10-2016 08:00,-22.39,967.48,1.45,78.39,25.28,0
01-10-2016 09:00,-22.7,966.77,1.04,78.06,24.82,0
01-10-2016 10:00,-23,966.07,0.63,77.73,24.37,0
01-10-2016 11:00,-23.31,965.36,0.21,77.4,23.92,0
01-10-2016 12:00,-22.375,967.0621429,0.957857143,78.57,24.75428571,
01-10-2016 13:00,-21.44,968.7642857,1.705714286,79.74,25.58857143,
01-10-2016 14:00,-20.505,970.4664286,2.453571429,80.91,26.42285714,
01-10-2016 15:00,-19.57,972.1685714,3.201428571,82.08,27.25714286,
01-10-2016 16:00,-18.635,973.8707143,3.949285714,83.25,28.09142857,
01-10-2016 17:00,-17.7,975.5728571,4.697142857,84.42,28.92571429,
01-10-2016 18:00,-16.765,977.275,5.445,85.59,29.76,
01-10-2016 19:00,-15.83,978.9771429,6.192857143,86.76,30.59428571,
01-10-2016 20:00,-14.895,980.6792857,6.940714286,87.93,31.42857143,
01-10-2016 21:00,-13.96,982.3814286,7.688571429,89.1,32.26285714,
01-10-2016 22:00,-13.025,984.0835714,8.436428571,90.27,33.09714286,
01-10-2016 23:00,-12.09,985.7857143,9.184285714,91.44,33.93142857,
02-10-2016 00:00,-11.155,987.4878571,9.932142857,92.61,34.76571429,
02-10-2016 01:00,-10.22,989.19,10.68,93.78,35.6,0
02-10-2016 02:00,-9.66,988.74,8.91,93.17,35.39,0
02-10-2016 03:00,-8.15,988.24,9.43,77.4,30.77,0
02-10-2016 04:00,-7.15,988.17,3.51,100.02,30.78,0
02-10-2016 05:00,-6.01,988.01,2.7,114.17,30.32,0
02-10-2016 06:00,-5.62,987.5,3.12,185.92,30.67,0
02-10-2016 07:00,-4.2,987.03,1.87,232.25,29.96,0
02-10-2016 08:00,-4.51,986.53,4.12,84.05,33.3,0
02-10-2016 09:00,-4.86,986.12,5.78,68.88,37.33,0
02-10-2016 10:00,-4.99,985.59,9.27,67.18,38.39,0
02-10-2016 11:00,-4.85,985.4,10.04,74.98,34.72,0
02-10-2016 12:00,-6.25,985.35,13.08,91.63,36.93,0
02-10-2016 13:00,-7.36,985.06,15.73,92.78,37.14,0
02-10-2016 14:00,-7.98,985.09,15.95,92.32,35.59,0
02-10-2016 15:00,-8.61,984.85,14.64,94,36.36,0
02-10-2016 16:00,-9.07,984.68,16.16,92.88,35.39,0
02-10-2016 17:00,-9.95,984.76,14.23,97.23,36.45,0
02-10-2016 18:00,-10.11,984.93,13.67,97.25,35.26,0
02-10-2016 19:00,-10.5,984.61,16.2,92.42,36.07,0
02-10-2016 20:00,-10.16,984.3,19.48,86.22,34.08,0
02-10-2016 21:00,-10.78,984.49,11.55,94.77,37.08,0
02-10-2016 22:00,-11.68,984.29,10.33,103.4,39.4,0
02-10-2016 23:00,-11.76,983.94,11.41,97.93,37.97,0
03-10-2016 00:00,-11.435,983.63,9.46,98.325,37.345,
03-10-2016 01:00,-11.11,983.32,7.51,98.72,36.72,0
03-10-2016 02:00,-10.52,983,4.95,89.67,36.97,0
03-10-2016 03:00,-9.33,982.71,5.08,63,34.87,0
03-10-2016 04:00,-9.7,982.5,7.3,58.3,40.47,0
03-10-2016 05:00,-9.65,982.39,5.81,34.75,44.63,0
03-10-2016 06:00,-9.63,982.36,3.04,200.12,45.1,0
03-10-2016 07:00,-9.14,982.33,3.6,44.83,45.08,0
03-10-2016 08:00,-7.39,982.3,1.64,95.17,40,0
03-10-2016 09:00,-7.64,982.36,1.71,168.73,40.18,0
03-10-2016 10:00,-8,982.54,2.76,73.88,45.98,0
03-10-2016 11:00,-8.86,982.5,4.66,95.48,45.8,0
03-10-2016 12:00,-9.13,982.43,6.05,113.53,42.22,0
03-10-2016 13:00,-9.75,982.52,9.34,113.85,41.95,0
03-10-2016 14:00,-11.02,982.8,10.3,110.33,44.47,0
03-10-2016 15:00,-11.87,982.66,12.21,102.88,46.65,0
03-10-2016 16:00,-12.03,982.73,12.81,100.32,48,0
03-10-2016 17:00,-12.05,982.93,10.94,99.13,50.83,0
03-10-2016 18:00,-11.48,982.81,12.53,93,49.92,0
03-10-2016 19:00,-11.24,982.67,11.29,93.38,50.28,0
03-10-2016 20:00,-11.53,982.86,5.94,89.2,52.95,0
03-10-2016 21:00,-11.78,982.84,5.14,108.12,54.28,0
03-10-2016 22:00,-11.63,982.81,7.49,101.37,53.83,0
03-10-2016 23:00,-10.95,982.965,5.46,120.235,54.875,
04-10-2016 00:00,-10.27,983.12,3.43,139.1,55.92,0
04-10-2016 01:00,-9.14,983.12,2.68,134.53,55.91,0
04-10-2016 02:00,-8.2,982.98,3.52,130.17,56.04,0
04-10-2016 03:00,-7.12,982.92,2.47,127.2,53.08,0
04-10-2016 04:00,-6.32,982.98,1.89,157.57,52.49,0
04-10-2016 05:00,-5.63,982.94,2.54,214.3,53.35,0
04-10-2016 06:00,-5.72,982.93,5.52,192.27,53.13,0
04-10-2016 07:00,-3.43,982.79,1.83,199.1,49.08,0
04-10-2016 08:00,-3.81,982.76,1.52,68.77,52.89,0
